code,gndr,niveau_sekI,parental_edu,grade7,grade8,grade9,t4_2014,t4_2015,t5_2016,t6_2017,t7_2018
151TG01,2,2,0,2,2,2,5,5,5,8,8
151TG02,1,2,,2,2,2,5,5,5,8,8
151TG03,2,2,0,2,2,2,5,5,5,5,8
151TG04,1,2,0,2,2,2,99,99,5,8,8
151TG05,2,2,0,2,2,2,5,5,5,9,9
151TG06,2,2,,2,2,3,6,6,6,11,11
151TG07,2,2,0,2,2,3,99,99,6,11,11
151TG08,2,2,0,2,2,3,6,6,6,11,11
151TG09,2,2,0,2,2,3,99,99,6,11,11
151TG10,1,2,0,2,2,99,99,99,99,99,99
151TG11,1,2,,2,2,2,5,5,5,5,99
151TG12,1,2,1,2,2,2,5,5,5,8,7
151TG13,2,2,,2,2,2,6,6,99,6,11
151TG14,1,2,0,2,2,2,99,99,8,8,10
151TG15,1,2,1,2,2,2,5,5,5,8,99
151TG16,2,2,0,2,2,2,5,5,5,8,9
151TG17,2,2,1,2,2,2,5,5,5,99,99
151TG18,1,2,0,2,2,3,6,6,6,7,11
151TG19,2,2,0,2,2,2,5,5,5,8,8
151TG20,1,2,,2,2,2,5,5,99,8,8
151TG21,1,.m,,99,99,2,5,5,99,99,99
151ZH01,1,2,1,2,2,2,99,99,99,99,99
151ZH02,1,2,1,2,2,2,99,99,6,6,6
151ZH03,2,2,,2,2,99,99,99,99,99,99
151ZH04,2,2,0,2,2,2,6,5,5,5,8
151ZH05,2,2,0,2,2,2,5,5,5,9,9
151ZH06,2,2,0,2,2,2,5,5,5,8,99
151ZH07,2,2,0,2,2,2,6,6,6,6,7
151ZH08,2,2,,2,2,2,99,99,99,99,99
151ZH09,1,2,0,2,2,2,99,99,99,99,99
151ZH10,1,2,,2,2,2,5,5,99,99,99
151ZH11,2,2,0,2,2,2,99,99,99,99,99
151ZH12,1,2,0,2,2,99,99,99,99,99,99
151ZH13,1,2,0,2,2,2,99,99,99,99,99
161AG01,2,2,1,2,2,2,5,5,99,99,99
161AG02,2,2,1,2,2,2,99,99,5,5,8
161AG03,2,2,,2,2,2,5,5,5,8,8
161AG04,1,2,0,2,2,2,7,7,5,5,5
161AG05,2,2,0,2,2,2,7,5,5,99,8
161AG06,1,2,0,2,2,2,5,5,5,5,8
161AG07,1,2,1,2,2,2,5,5,5,5,8
161AG08,1,2,,2,2,2,5,5,5,5,5
161AG09,2,2,,2,2,2,5,5,5,8,8
161AG10,2,2,1,2,2,2,99,99,5,8,8
161AG11,2,2,,2,2,2,99,99,99,99,99
161AG12,,2,,2,2,99,99,99,99,99,99
161AG13,1,2,1,2,2,2,5,5,5,5,8
161AG14,2,2,1,2,2,2,99,99,99,99,99
161AG15,2,2,0,2,2,2,7,5,5,99,99
161AG16,1,2,0,2,2,2,5,5,99,99,99
161AG17,1,2,,2,2,2,99,99,99,99,99
161AG18,1,2,0,2,2,2,99,99,99,99,99
161AG19,,2,,2,2,99,99,99,99,99,99
161AG20,1,2,,2,2,2,5,5,7,10,99
161AG21,2,2,,2,2,99,99,99,99,99,99
161AG22,1,2,0,2,2,2,99,99,5,8,7
161AG23,1,2,1,2,2,2,99,99,99,99,99
161AG24,1,.m,,99,99,2,98,5,5,99,99
161BE01,1,1,0,1,1,4,99,99,99,5,99
161BE02,1,2,0,2,2,3,6,6,6,99,99
161BE03,2,2,0,2,2,4,99,99,99,99,99
161BE04,2,1,0,1,1,4,99,99,99,99,99
161BE05,2,2,0,2,2,2,6,6,6,6,11
161BE06,2,2,0,2,2,4,5,7,5,5,5
161BE07,1,2,1,2,2,4,5,5,5,5,8
161BE08,1,2,,2,2,4,7,5,5,5,5
161BE09,1,2,1,2,2,3,99,99,6,7,11
161BE10,1,2,,2,2,3,99,99,5,99,7
161BE11,1,1,,1,1,4,7,5,5,8,8
161BE12,2,2,0,2,2,4,5,5,5,8,8
161BE13,2,2,1,2,2,4,5,5,5,8,8
161BE14,2,1,,1,1,4,7,5,5,5,8
161BE15,2,1,,1,1,4,7,5,5,5,99
161BE16,1,1,1,1,1,4,5,5,99,99,99
161BE17,1,1,,1,1,4,99,99,99,99,99
161BE18,1,1,1,1,1,4,5,5,5,8,8
161BE19,2,.m,,99,99,4,99,99,99,99,99
161LU01,1,1,0,1,1,4,5,5,99,99,99
161LU02,1,1,,1,1,4,99,99,99,99,99
161LU03,1,1,0,1,1,4,99,99,99,99,99
161LU04,1,1,,1,1,4,7,5,5,99,99
161SG01,1,1,0,1,1,1,99,99,5,99,8
161SG02,1,1,0,1,1,1,5,5,5,7,7
161SG03,1,1,0,1,1,1,99,99,99,99,99
161SG04,1,1,0,1,1,1,5,5,5,5,8
161SG05,1,1,0,1,1,1,99,99,99,99,99
161SG06,1,1,0,1,1,1,99,99,99,99,99
161SG07,1,1,0,1,1,1,5,5,5,5,7
161SG08,1,1,0,1,1,1,5,5,99,99,99
161SG09,1,1,0,1,1,1,99,99,99,99,99
161SG10,1,1,0,1,1,1,99,99,99,99,99
161SG11,2,1,0,1,1,1,7,5,99,99,99
161SG12,2,1,1,1,1,1,99,99,5,99,9
161SG13,2,1,,1,1,1,99,99,99,99,99
161SG14,2,1,0,1,1,1,99,99,99,99,99
161SG15,2,1,,1,1,1,99,99,99,99,99
161SG16,2,1,,1,1,1,99,99,99,99,99
161SG17,2,1,,1,1,1,5,5,5,5,98
161SG18,2,1,0,1,1,1,7,5,5,5,99
161SG19,2,1,0,1,1,1,7,5,5,5,99
161SG20,2,1,1,1,1,1,5,5,5,8,8
161SG21,2,1,0,1,1,1,5,5,5,5,8
161TG01,2,2,,2,2,2,99,99,99,99,99
161TG02,1,2,0,2,2,3,6,6,6,98,11
161TG03,2,1,1,1,2,2,7,5,5,5,8
161TG04,2,2,,2,2,3,99,99,6,6,7
161TG05,2,2,1,2,2,2,7,5,5,5,9
161TG06,2,2,0,2,2,2,6,6,6,9,9
161TG07,1,2,0,2,2,2,5,5,5,9,99
161TG08,2,1,1,1,2,2,99,99,99,99,99
161TG09,2,1,0,1,2,2,99,99,99,99,99
161TG10,1,2,0,2,2,2,5,5,5,99,99
161TG11,1,1,0,1,2,2,99,99,99,99,99
161TG12,1,2,0,2,2,2,5,5,5,5,5
161TG13,2,2,0,2,2,2,99,99,99,99,99
161TG14,2,2,0,2,2,99,99,99,99,99,99
161TG15,1,2,,2,2,2,99,99,99,99,99
161TG16,1,2,0,2,2,2,7,5,5,5,8
161TG17,2,1,1,1,2,2,7,5,5,5,5
161TG18,1,2,0,2,2,2,99,99,5,5,8
161TG19,2,2,,2,2,2,99,99,99,99,99
161TG20,2,1,,1,2,2,99,99,99,99,99
161TG21,2,1,0,1,2,2,6,6,6,7,8
161TG22,1,2,,2,2,2,99,99,99,99,99
161TG23,1,2,,2,2,2,99,99,99,99,99
161TG24,1,1,0,1,2,99,99,99,99,99,99
161TG25,2,2,0,2,2,3,6,6,6,7,7
161TG26,2,.m,,99,2,2,99,99,99,99,99
161ZH01,2,2,,2,2,2,99,99,99,99,99
161ZH02,2,2,0,2,2,3,6,6,6,11,11
161ZH03,2,2,0,2,2,2,5,5,5,98,7
161ZH04,2,2,0,2,2,2,5,6,6,6,6
161ZH05,1,2,0,2,2,3,6,6,6,8,8
161ZH06,1,2,,2,2,2,5,5,99,99,8
161ZH07,1,2,0,2,2,2,99,99,99,99,99
161ZH08,2,2,1,2,2,2,5,5,5,8,8
161ZH09,2,2,,2,2,2,7,5,5,5,5
161ZH10,1,2,0,2,2,2,5,5,5,5,8
161ZH11,1,2,0,2,2,2,5,5,5,5,8
161ZH12,2,2,0,2,2,3,99,99,99,99,99
161ZH13,2,2,0,2,2,2,7,7,5,5,5
161ZH14,2,2,0,2,2,2,6,6,6,8,9
161ZH15,1,2,0,2,2,2,7,5,99,99,99
161ZH16,1,2,,2,2,2,6,6,6,99,6
161ZH17,1,2,,2,2,2,6,6,6,6,11
161ZH18,1,2,0,2,2,2,5,5,99,99,99
161ZH19,2,2,,2,2,2,7,5,5,5,8
161ZH20,2,2,0,2,2,2,6,6,6,6,98
161ZH21,1,2,0,2,2,2,5,5,5,5,7
161ZH22,1,2,0,2,2,2,5,5,5,5,9
161ZH23,1,.m,,99,99,2,5,5,5,5,10
162SG01,1,1,1,1,1,1,5,5,5,8,7
162SG02,2,1,1,1,1,1,7,98,8,99,99
162SG03,1,1,0,1,1,1,7,5,99,99,99
162SG04,2,1,0,1,1,1,99,99,99,99,99
162SG05,2,1,1,1,1,1,99,99,99,5,99
162SG06,1,1,0,1,1,1,99,99,99,99,99
162SG07,2,1,,1,1,99,99,99,5,99,99
162SG08,1,1,0,1,1,1,5,5,5,5,10
162SG09,,1,,1,1,99,99,99,99,99,99
162SG10,1,1,0,1,1,1,5,5,5,5,8
162SG11,1,1,1,1,1,1,99,99,5,8,7
162SG12,1,1,1,1,1,1,98,5,99,99,99
162SG13,1,1,,1,1,1,99,99,99,99,99
162SG14,1,1,0,1,1,1,5,5,5,5,8
162SG15,2,1,0,1,1,1,99,99,99,5,6
162SG16,1,1,0,1,1,1,7,5,5,5,8
162SG17,1,1,0,1,1,1,5,5,5,99,8
162SG18,2,1,0,1,1,1,5,5,5,5,99
162SG19,2,1,,1,1,1,7,5,5,5,99
162SG20,2,.m,,99,2,1,5,5,5,8,8
162TG01,2,2,0,2,2,2,6,6,6,8,8
162TG02,1,2,0,2,2,2,5,5,5,5,9
162TG03,1,2,1,2,2,2,5,5,5,8,10
162TG04,1,2,0,2,2,99,99,99,99,99,99
162TG05,2,2,0,2,2,3,99,99,6,8,11
162TG06,1,2,0,2,2,2,5,5,5,8,8
162TG07,2,1,1,1,2,2,99,99,99,99,99
162TG08,2,2,0,2,2,2,99,99,6,11,7
162TG09,2,2,0,2,2,2,6,6,6,6,11
162TG10,1,2,1,2,2,3,6,6,6,98,11
162TG11,2,2,0,2,2,2,99,99,99,99,99
162TG12,1,2,0,2,2,99,99,99,99,99,99
162TG13,1,1,1,1,2,2,99,99,99,99,99
162TG14,2,2,0,2,2,2,99,99,99,99,99
162TG15,2,2,0,2,2,2,7,5,5,5,5
162TG16,2,1,1,1,2,2,5,5,99,99,99
162TG17,1,2,0,2,2,2,99,99,99,99,99
162TG18,2,1,1,1,2,2,99,99,99,99,99
162TG19,2,2,0,2,2,99,99,99,99,99,99
162TG20,2,1,0,1,2,2,6,6,6,6,11
162TG21,1,2,0,2,2,4,5,5,5,5,9
162TG22,2,2,0,2,2,2,99,99,99,99,99
162TG23,1,2,0,2,2,3,6,6,6,98,11
162TG24,1,1,1,1,2,2,99,99,99,99,99
162TG25,2,2,0,2,2,2,6,6,6,6,11
162TG26,2,2,0,2,2,2,6,5,5,5,9
162TG27,1,.m,,99,1,2,99,99,99,99,99
163SG01,2,1,0,1,1,1,5,5,5,5,8
163SG02,1,1,0,1,1,1,99,99,99,99,99
163SG03,1,1,0,1,1,1,99,99,99,99,99
163SG04,2,1,,1,1,1,5,5,5,5,8
163SG05,2,1,0,1,1,1,7,5,5,5,5
163SG06,1,1,,1,1,1,5,5,5,5,9
163SG07,1,1,0,1,1,1,99,99,5,8,99
163SG08,2,1,0,1,1,1,5,5,5,5,99
163SG09,1,1,0,1,1,1,5,5,5,5,9
163SG10,1,1,0,1,1,1,5,5,5,5,8
163SG11,2,1,1,1,1,1,99,99,5,5,8
163SG12,1,1,0,1,1,1,99,99,7,10,99
163SG13,2,1,0,1,1,1,5,5,99,8,99
163SG14,1,1,0,1,1,1,5,5,5,8,8
163SG15,1,1,1,1,1,1,99,99,99,99,99
163SG16,1,1,0,1,1,1,5,5,99,99,99
163SG17,2,1,0,1,1,1,7,5,5,5,8
163SG18,1,1,,1,1,1,99,99,5,10,8
163SG19,1,.m,,99,2,1,99,99,99,99,99
163SG20,2,.m,,99,1,1,99,99,99,99,99
163SG21,2,.m,,99,1,1,99,99,99,99,99
163SG22,2,.m,,99,1,1,99,99,99,99,99
163SG23,2,.m,,99,2,1,99,99,99,99,99
171AG01,2,1,0,1,1,99,99,99,8,99,99
171AG02,2,1,0,1,1,1,5,5,5,99,99
171AG03,1,1,0,1,1,1,5,5,5,8,8
171AG04,1,1,1,1,1,1,5,5,5,8,99
171AG05,1,1,1,1,1,99,99,99,99,99,99
171AG06,1,1,,1,1,1,99,99,5,99,8
171AG07,1,1,1,1,1,1,99,99,99,99,99
171AG08,1,1,,1,1,99,99,99,99,99,99
171AG09,2,1,1,1,1,99,99,99,99,99,99
171AG10,2,1,,1,1,1,7,5,5,8,99
171AG11,2,1,1,1,1,1,99,99,99,98,99
171AG12,2,1,1,1,1,1,99,99,99,99,99
171AG13,1,1,0,1,1,99,99,99,99,99,99
171AG14,2,1,,1,1,1,5,5,5,99,8
171AG15,2,1,1,1,1,99,99,99,99,99,99
171AG16,1,1,0,1,1,1,5,5,5,5,8
171AG17,2,1,0,1,1,1,99,99,99,99,99
171AG18,2,.m,,99,99,1,99,99,7,99,99
171BE01,2,2,0,2,2,2,6,6,99,99,10
171BE02,2,2,,2,2,2,99,99,99,99,99
171BE03,1,2,0,2,2,3,99,99,99,99,99
171BE04,2,2,0,2,2,3,99,99,6,98,11
171BE05,1,2,0,2,2,2,99,99,5,5,5
171BE06,2,2,1,2,2,2,99,99,6,99,99
171BE07,1,2,0,2,2,2,5,5,5,8,8
171BE08,2,2,0,2,2,3,99,99,6,11,11
171BE09,1,2,0,2,2,99,99,99,98,10,10
171BE10,1,2,,2,2,2,6,6,99,99,99
171BE11,1,2,0,2,2,2,5,5,5,5,8
171BE12,1,2,0,2,2,2,99,99,99,99,99
171BE13,1,2,0,2,2,2,99,99,99,99,99
171BE14,2,2,0,2,2,3,6,6,5,5,5
171BE15,2,2,0,2,2,2,5,5,5,8,8
171BE16,2,2,0,2,2,2,5,5,8,8,98
171BE17,2,2,0,2,2,3,6,6,6,11,11
171BE18,1,2,0,2,2,2,5,5,5,5,7
171BE19,2,2,1,2,2,2,5,5,5,8,8
171SG01,1,2,0,2,2,2,5,5,5,9,9
171SG02,1,2,0,2,2,2,99,99,99,99,99
171SG03,1,2,,2,2,99,99,99,99,99,99
171SG04,1,2,1,2,2,3,99,99,6,11,11
171SG05,2,2,0,2,2,2,5,5,5,98,8
171SG06,1,2,1,2,2,2,5,5,99,5,7
171SG07,2,2,0,2,2,2,5,5,99,99,99
171SG08,1,2,,2,2,2,5,5,5,5,6
171SG09,1,2,0,2,2,2,6,6,6,6,11
171SG10,1,2,0,2,2,2,5,5,5,5,5
171SG11,2,2,0,2,2,3,6,6,6,98,11
171SG12,2,2,0,2,2,3,6,6,6,8,11
171SG13,1,2,1,2,2,2,99,99,99,99,99
171SG14,2,2,,2,2,99,99,99,99,99,99
171SG15,2,2,0,2,2,2,5,5,5,7,5
171SG16,1,2,0,2,2,2,5,5,5,5,7
171SG17,2,2,0,2,2,2,5,5,5,8,8
171SG18,2,2,,2,2,2,99,99,5,7,99
171SG19,1,2,1,2,2,2,5,5,99,99,99
171SG20,2,2,0,2,2,2,5,5,5,9,99
171ZH01,1,2,0,2,2,2,99,99,99,99,99
171ZH02,,2,,2,2,99,99,99,99,99,99
171ZH03,1,2,1,2,2,2,99,99,99,99,99
171ZH04,1,2,0,2,2,2,99,99,99,99,99
171ZH05,1,2,,2,2,2,99,99,99,99,99
171ZH06,1,2,,2,2,2,99,99,99,99,99
171ZH07,1,2,0,2,2,2,5,5,5,5,8
171ZH08,1,2,1,2,2,2,5,5,5,5,7
171ZH09,1,2,0,2,2,2,99,99,99,99,99
171ZH10,1,2,,2,2,2,99,99,99,99,99
171ZH11,2,1,0,1,2,2,5,5,5,8,8
171ZH12,2,2,,2,2,2,5,5,5,8,8
171ZH13,2,2,0,2,2,2,7,5,5,5,7
171ZH14,2,2,0,2,2,2,99,99,99,99,99
171ZH15,2,2,1,2,2,2,99,99,99,99,99
171ZH16,2,2,1,2,2,2,5,5,5,8,8
171ZH17,2,2,0,2,2,2,99,99,99,99,99
171ZH18,2,1,,1,2,99,99,99,99,99,99
171ZH19,2,2,0,2,2,2,99,99,99,99,99
171ZH20,2,1,0,1,2,99,99,99,99,99,99
171ZH21,2,2,,2,2,2,99,99,99,99,99
171ZH22,2,2,,2,2,99,99,99,99,99,99
171ZH23,1,.m,,99,2,2,99,99,99,99,99
181AG01,1,2,0,3,3,99,99,99,99,99,99
181AG02,2,2,0,3,3,99,99,99,99,99,99
181AG03,2,2,,3,3,99,99,99,6,6,11
181AG04,1,2,0,3,3,99,99,99,99,99,99
181AG05,2,2,0,3,3,99,99,99,99,99,99
181AG06,1,2,0,3,3,99,99,99,99,99,99
181AG07,2,2,0,3,3,99,99,99,99,99,99
181AG08,1,2,0,3,3,99,99,99,5,99,99
181AG09,2,2,0,3,3,3,6,6,6,6,7
181AG10,2,2,0,3,3,99,99,99,6,99,7
181AG11,2,2,1,3,3,3,6,6,6,6,7
181AG12,1,2,0,3,3,99,99,99,99,99,99
181AG13,2,2,0,3,3,99,99,99,99,99,99
181AG14,1,2,1,3,3,99,99,99,99,99,99
181AG15,2,2,0,3,3,3,5,5,5,8,8
181AG16,2,2,0,3,3,3,6,6,6,6,11
181AG17,2,2,0,3,3,99,99,99,6,6,8
181AG18,2,2,,3,3,3,6,6,6,6,8
181BE01,1,2,0,2,2,2,99,99,99,99,99
181BE02,2,2,0,2,2,3,6,6,6,11,11
181BE03,2,2,0,2,2,3,99,99,99,99,99
181BE04,2,2,0,2,2,2,6,6,6,6,6
181BE05,1,2,0,2,2,2,99,99,99,99,99
181BE06,2,2,0,2,2,2,5,5,5,99,5
181BE07,2,2,0,2,2,3,99,99,99,99,99
181BE08,2,2,0,2,2,3,99,99,98,8,8
181BE09,1,2,,2,2,3,99,99,99,99,99
181BE10,2,2,0,2,2,2,6,6,6,6,11
181BE11,1,2,0,2,2,2,5,5,5,7,7
181BE12,1,2,0,2,2,2,99,99,99,99,99
181BE13,1,2,0,2,2,2,99,99,99,99,99
181BE14,2,2,0,2,2,2,99,99,99,99,99
181BE15,1,2,0,2,2,2,99,99,99,99,99
181BE16,2,2,0,2,2,2,7,5,5,5,8
181BE17,2,2,0,2,2,3,6,6,6,11,11
181BE18,1,2,,2,2,2,99,99,5,5,7
181BE19,1,2,,2,2,2,5,5,5,5,7
181BE20,2,2,1,2,2,3,6,6,6,11,11
181BE21,2,2,0,2,2,2,6,6,99,7,11
181SG01,1,1,,1,1,1,99,99,99,99,99
181SG02,1,1,,1,1,1,99,99,99,99,99
181SG03,2,1,1,1,1,1,99,99,99,99,99
181SG04,2,1,0,1,1,1,99,99,99,99,99
181SG05,1,1,0,1,1,1,99,99,99,99,99
181SG06,2,1,1,1,1,1,99,99,5,8,8
181SG07,1,1,0,1,1,1,99,99,99,99,99
181SG08,1,1,,1,1,1,99,99,99,99,99
181SG09,1,1,0,1,1,1,99,99,99,99,99
181SG10,1,1,0,1,1,1,99,99,99,99,99
181SG11,2,1,,1,1,1,99,99,99,99,99
181SG12,1,1,,1,1,1,99,99,99,99,99
181SG13,,1,,1,1,99,99,99,99,99,99
181SG14,2,1,0,1,1,1,99,99,99,99,99
181SG15,2,1,1,1,1,1,99,99,5,8,99
181SG16,1,.m,,99,99,1,99,99,99,99,99
181ZH01,1,1,1,1,1,1,99,99,99,6,7
181ZH02,1,1,,1,1,99,99,99,5,5,99
181ZH03,1,1,0,1,1,1,5,5,5,7,7
181ZH04,2,1,,1,1,1,99,99,99,99,99
181ZH05,2,1,0,1,1,99,99,99,99,99,99
181ZH06,2,1,1,1,1,1,7,5,5,5,99
181ZH07,1,1,1,1,1,1,99,99,99,99,99
181ZH08,1,1,0,1,1,1,7,5,5,5,10
181ZH09,1,1,1,1,1,1,7,5,99,99,99
181ZH10,1,1,,1,1,1,7,5,5,5,8
181ZH11,1,1,1,1,1,99,99,99,99,99,99
181ZH12,2,1,1,1,1,1,5,5,5,8,99
181ZH13,2,1,0,1,1,1,7,7,7,5,99
181ZH14,1,1,,1,1,1,5,5,5,8,8
181ZH15,2,1,1,1,1,1,7,5,5,5,8
181ZH16,2,1,,1,1,1,5,5,5,8,8
181ZH17,1,1,0,1,1,1,99,99,98,99,99
181ZH19,1,.m,,99,1,1,99,99,99,99,99
181ZH20,1,.m,,99,1,1,5,5,5,8,99
181ZH21,2,.m,,99,99,1,99,99,99,99,99
191AG01,1,1,0,1,1,99,99,99,99,99,99
191AG02,2,1,1,1,1,99,99,99,99,99,99
191AG03,1,1,1,1,1,99,99,99,99,99,99
191AG04,1,1,0,1,1,99,99,99,99,99,99
191AG05,2,1,,1,1,1,99,99,99,99,99
191AG06,2,1,,1,1,99,99,99,99,99,99
191AG07,2,1,1,1,1,99,99,99,99,99,99
191AG08,2,1,1,1,1,99,99,99,99,99,99
191BE01,2,1,0,1,1,1,5,5,5,8,8
191BE02,2,1,1,1,1,1,5,5,5,8,8
191BE03,2,1,0,1,1,1,99,99,8,99,99
191BE04,2,1,0,1,1,1,5,5,5,9,9
191BE05,1,1,0,1,1,1,5,5,5,8,8
191BE06,1,1,0,1,1,1,5,5,99,99,99
191BE07,2,1,0,1,1,1,5,5,5,8,98
191BE08,2,1,1,1,1,1,5,5,5,8,8
191BE09,2,1,0,1,1,1,99,99,5,5,5
191ZH01,2,2,,2,2,2,99,99,99,99,99
191ZH02,2,2,1,2,2,2,5,5,5,8,8
191ZH03,1,2,0,2,2,2,6,6,5,99,99
191ZH04,2,2,0,2,2,99,99,99,99,99,99
191ZH05,1,2,0,2,2,2,99,99,99,99,99
191ZH06,2,2,0,2,2,99,99,99,6,99,99
191ZH07,1,2,0,2,2,2,99,99,99,99,99
191ZH08,2,2,0,2,2,2,99,99,5,5,99
191ZH09,2,2,0,2,2,2,99,99,99,99,99
191ZH10,2,2,0,2,2,99,99,99,99,99,99
191ZH11,2,2,0,2,2,2,5,5,5,8,8
191ZH12,1,2,0,2,2,2,6,6,5,5,7
191ZH13,1,2,1,2,2,2,5,5,5,5,8
191ZH14,1,2,,2,2,2,99,99,99,99,99
191ZH15,1,2,1,2,2,2,99,99,99,99,99
191ZH16,2,2,,2,2,2,99,99,99,99,99
191ZH17,2,2,,2,2,2,99,99,99,99,99
191ZH18,2,2,0,2,2,2,99,99,99,99,99
191ZH19,2,2,0,2,2,2,99,99,99,99,99
191ZH20,1,2,0,2,2,99,99,99,5,99,99
191ZH21,2,2,0,2,2,3,99,99,99,99,99
191ZH22,1,2,0,2,2,99,99,99,99,99,99
192AG01,1,1,1,1,1,99,99,99,99,99,99
192AG02,2,1,1,1,1,99,99,99,99,99,99
192AG03,1,1,1,1,1,99,99,99,99,99,99
192AG04,1,1,0,1,1,99,99,99,99,99,99
192AG05,2,1,1,1,1,99,99,99,99,99,99
192AG06,1,1,1,1,1,99,99,99,99,99,99
192AG07,2,1,1,1,1,99,99,99,99,99,99
192AG08,1,1,,1,1,99,99,99,99,99,99
192AG09,1,1,0,1,1,99,99,99,99,99,99
192AG10,2,1,1,1,1,99,99,99,99,99,99
192ZH01,2,2,0,2,2,2,6,6,6,6,11
192ZH02,2,2,1,2,2,2,5,5,99,11,11
192ZH03,2,2,0,2,2,2,7,7,5,5,99
192ZH04,1,2,1,2,2,2,5,5,5,99,99
192ZH05,2,2,1,2,2,2,99,99,6,99,7
192ZH06,2,2,1,2,2,2,5,5,5,99,8
192ZH07,2,2,,2,2,2,5,5,5,8,8
192ZH08,1,2,0,2,2,2,5,5,5,5,5
192ZH09,1,2,0,2,2,2,6,6,6,6,6
192ZH10,1,2,0,2,2,2,5,5,5,5,7
192ZH11,2,2,0,2,2,2,5,5,5,99,99
192ZH12,1,2,,2,2,2,5,5,99,99,99
192ZH13,1,2,0,2,2,2,7,5,99,99,99
192ZH14,1,2,0,2,2,99,99,99,99,99,99
192ZH15,2,2,,2,2,2,99,99,99,99,99
192ZH16,2,2,0,2,2,3,6,6,6,11,11
192ZH17,2,2,0,2,2,99,99,99,5,5,8
192ZH18,2,2,0,2,2,2,6,6,6,6,6
192ZH19,2,2,,2,2,99,99,99,99,99,99
192ZH20,2,2,1,2,2,2,5,5,99,99,99
192ZH21,1,2,,2,2,99,99,99,99,99,99
192ZH22,2,2,0,2,2,2,6,6,6,6,6
192ZH23,1,.m,,99,99,2,6,6,6,6,6
192ZH24,2,.m,,99,99,2,5,5,5,8,99
201AG01,1,1,0,1,1,99,99,99,99,7,99
201AG02,1,1,1,1,1,1,5,5,5,5,8
201AG03,1,1,,1,1,1,5,5,5,8,8
201AG04,1,1,1,1,1,1,99,99,5,98,8
201AG05,1,1,0,1,1,1,5,5,5,99,8
201AG06,1,1,0,1,1,1,5,5,5,8,99
201AG07,1,1,1,1,1,1,7,5,5,5,8
201AG08,1,1,,1,2,2,99,99,5,99,99
201AG09,1,1,0,1,1,1,5,5,5,8,8
201AG10,1,1,,1,1,2,99,99,99,99,99
201AG11,2,1,,1,1,1,7,5,5,5,5
201AG12,2,1,,1,1,99,99,99,99,99,99
201AG13,2,1,,1,1,2,99,99,5,5,8
201AG14,2,1,1,1,1,1,5,5,5,99,99
201AG15,2,1,1,1,1,1,7,5,99,99,9
201AG16,2,1,1,1,1,1,5,5,5,5,99
201AG17,2,1,,1,1,99,99,99,99,99,99
201AG18,2,1,1,1,1,1,7,5,99,99,99
201AG19,2,1,1,1,1,1,98,5,5,5,8
201BE01,2,1,0,1,2,1,7,5,7,5,5
201BE02,2,1,0,1,2,1,5,5,5,5,8
201BE03,2,1,1,1,2,1,99,99,99,99,99
201BE04,1,1,1,1,2,1,99,99,99,99,99
201BE05,1,1,0,1,1,99,99,99,99,99,99
201BE06,1,1,0,1,1,99,99,99,99,99,99
201BE07,2,1,1,1,2,1,7,7,5,5,5
201BE08,1,1,1,1,2,1,7,5,5,5,5
201BE09,2,1,1,1,2,1,99,99,99,99,99
201BE10,1,1,1,1,2,1,98,98,99,99,99
201ZH01,1,2,0,2,2,2,5,5,5,99,99
201ZH02,2,2,0,2,2,3,6,6,6,7,11
201ZH03,1,2,,2,2,2,99,99,99,99,99
201ZH04,2,2,0,2,2,3,99,99,6,8,11
201ZH05,1,2,1,2,2,2,5,5,99,99,99
201ZH06,2,2,,2,2,2,7,7,5,5,5
201ZH07,2,2,,2,2,2,7,5,5,5,8
201ZH08,2,2,0,2,2,3,6,6,6,6,8
201ZH09,1,2,,2,2,2,6,6,7,99,5
201ZH10,2,2,,2,2,3,6,6,6,11,11
201ZH11,1,2,0,2,2,2,5,5,5,8,8
201ZH12,1,2,0,2,2,2,5,5,5,8,8
201ZH13,1,2,1,2,2,3,99,99,99,99,99
201ZH14,1,2,0,2,2,2,5,5,5,5,7
201ZH15,2,2,0,2,2,3,99,99,99,99,99
201ZH16,1,2,0,2,2,2,5,5,5,5,8
201ZH17,1,2,,2,2,2,99,99,6,99,99
201ZH18,1,2,0,2,2,99,99,99,99,99,99
201ZH19,1,2,1,2,2,2,99,99,5,5,8
201ZH20,2,2,0,2,2,2,5,5,5,99,8
201ZH21,2,2,0,2,2,2,7,5,99,99,99
201ZH22,1,2,0,2,2,2,5,5,5,5,8
201ZH23,1,2,,2,2,2,5,5,5,7,8
211AG01,2,2,,2,2,2,5,5,5,8,6
211AG02,2,2,1,2,2,2,5,5,5,8,8
211AG03,2,2,1,2,2,2,99,99,98,5,99
211AG04,2,2,0,2,2,2,5,5,99,99,99
211AG05,1,2,1,2,2,2,5,5,5,5,5
211AG06,2,1,1,1,2,2,99,99,99,99,99
211AG07,1,2,0,2,2,2,99,99,99,99,99
211AG08,2,2,1,2,2,2,6,5,6,5,99
211AG09,1,2,0,2,2,2,5,5,5,5,11
211AG10,1,2,,2,2,2,5,5,5,5,8
211AG11,1,2,,2,2,2,99,99,99,99,99
211AG12,1,2,1,2,2,2,5,5,99,99,99
211AG13,1,2,,2,2,2,99,99,99,5,10
211AG14,2,2,1,2,2,2,99,99,5,5,5
